Ticker,Start,End,Alpha,Beta
CCL,2014-06-01,2015-01-01,5.669285050484307,1.2992881945015924
CCL,2015-01-01,2015-06-01,1.0490066468796182,1.0183292883453718
CCL,2015-06-01,2016-01-01,21.10534591814492,1.0199463197899379
CCL,2016-01-01,2016-06-01,-15.691156532007927,1.3102092811936918
CCL,2016-06-01,2017-01-01,2.5144309539184757,1.1172522444281252
CCL,2017-01-01,2017-06-01,19.26054666454962,1.0223595704059059
CCL,2017-06-01,2018-01-01,-7.669859609729967,1.047152679831916
CCL,2018-01-01,2018-06-01,-5.541799444433837,0.627604372465472
CCL,2018-06-01,2019-01-01,-11.906641965397844,1.0402522804433088
CCL,2019-01-01,2019-06-01,-6.395961764254432,1.1801273449038625
CCL,2019-06-01,2020-01-01,-16.558989046438022,1.0332414067254279
CCL,2020-01-01,2020-06-01,-54.52923733043253,1.8992219587938706
CCL,2020-06-01,2021-01-01,-21.422483558981696,2.2025623971653934
CCL,2021-01-01,2021-06-01,35.82448435159084,0.8938571719588265
CCL,2021-06-01,2022-01-01,-57.86382604876721,1.8359271050099748
CCL,2022-01-01,2022-06-01,-9.572369393948378,1.8570309458723648
CCL,2022-06-01,2023-01-01,-22.98124906530534,2.119293058775352
CCL,2023-01-01,2023-06-01,32.205221019132324,2.1032468159764997
CCL,2023-06-01,2024-01-01,33.30064605951794,2.3118979620286995
CCL,2024-01-01,2024-06-01,-25.62581316407097,1.2602148310689736
CCL,2024-06-01,2024-12-24,40.05870585488934,1.600529431875109
CARR,2020-01-01,2020-06-01,84.10865463972605,0.4248454301914089
CARR,2020-06-01,2021-01-01,47.41983017474618,1.1809487669887062
CARR,2021-01-01,2021-06-01,13.400142823468222,0.9937084332321959
CARR,2021-06-01,2022-01-01,1.7418421736236436,1.1127597440652608
CARR,2022-01-01,2022-06-01,-10.70230890502403,1.0250717510756062
CARR,2022-06-01,2023-01-01,15.09137121356595,1.146164538340204
CARR,2023-01-01,2023-06-01,-11.151785635665071,1.1736879402592681
CARR,2023-06-01,2024-01-01,24.123728921597227,1.3691169201312823
CARR,2024-01-01,2024-06-01,-0.904277885288046,1.3180842567691928
CARR,2024-06-01,2024-12-24,-3.8168581469249254,1.2209913222539663
CAT,2009-01-01,2009-06-01,-19.628833529956935,1.3957663748741438
CAT,2009-06-01,2010-01-01,22.35890659074098,1.7802194652599448
CAT,2010-01-01,2010-06-01,11.036683287142015,1.5305434878144362
CAT,2010-06-01,2011-01-01,35.79188793375474,1.3869985313179385
CAT,2011-01-01,2011-06-01,3.245933763528031,1.5764588057974263
CAT,2011-06-01,2012-01-01,-3.59770281827664,1.3913499001471334
CAT,2012-01-01,2012-06-01,-8.28533013837989,1.538169755472859
CAT,2012-06-01,2013-01-01,-9.884733577248824,1.4341159315089815
CAT,2013-01-01,2013-06-01,-18.965429519237546,0.9833838147123186
CAT,2013-06-01,2014-01-01,-4.257512064119082,0.8807229623661222
CAT,2014-01-01,2014-06-01,10.975638610878537,0.8378079705375088
CAT,2014-06-01,2015-01-01,-19.16264237477008,1.2384303959483731
CAT,2015-01-01,2015-06-01,-8.498835637405975,1.204836874249416
CAT,2015-06-01,2016-01-01,-15.783527227340885,0.9754775470516855
CAT,2016-01-01,2016-06-01,3.0394240274304565,1.329557104027614
CAT,2016-06-01,2017-01-01,21.179008599359157,1.458999112978337
CAT,2017-01-01,2017-06-01,-0.4073223299589692,2.0247877660333753
CAT,2017-06-01,2018-01-01,40.911277582953616,1.0215994406630078
CAT,2018-01-01,2018-06-01,-2.6275404622593777,1.4045336933104082
CAT,2018-06-01,2019-01-01,-2.2626116824434064,1.5334140977308868
CAT,2019-01-01,2019-06-01,-19.049608947718752,1.7393575411900475
CAT,2019-06-01,2020-01-01,3.3413771838734583,1.2042745527285763
CAT,2020-01-01,2020-06-01,-12.563782847193748,0.9824387111422576
CAT,2020-06-01,2021-01-01,30.18223795713128,1.0005974120637746
CAT,2021-01-01,2021-06-01,25.637243603627546,0.6597847001884232
CAT,2021-06-01,2022-01-01,-29.739364467874452,1.1800393381080132
CAT,2022-01-01,2022-06-01,13.288084594410064,0.5173105317241126
CAT,2022-06-01,2023-01-01,17.661256258174344,0.9651421545956309
CAT,2023-01-01,2023-06-01,-21.78695640960668,0.9682255625712447
CAT,2023-06-01,2024-01-01,27.747742394775273,1.272203083183329
CAT,2024-01-01,2024-06-01,3.265862302099084,1.3430496374342549
CAT,2024-06-01,2024-12-24,-1.6822666089365033,1.188236330174692
CBOE,2010-06-01,2011-01-01,-35.307694331066514,0.3980272137210848
CBOE,2011-01-01,2011-06-01,4.372463486370415,0.9794912780741859
CBOE,2011-06-01,2012-01-01,8.394906874707024,0.8295904937235044
CBOE,2012-01-01,2012-06-01,-1.5742976454098587,0.3967136901905004
CBOE,2012-06-01,2013-01-01,13.407292971197476,0.5595605831592034
CBOE,2013-01-01,2013-06-01,25.083571665898138,0.8991561172361574
CBOE,2013-06-01,2014-01-01,18.61831621707841,1.0608456979000438
CBOE,2014-01-01,2014-06-01,-5.710540886428085,1.31221321134683
CBOE,2014-06-01,2015-01-01,25.882060114315678,0.3244655758232918
CBOE,2015-01-01,2015-06-01,-7.6358997413000145,0.21703163697133263
CBOE,2015-06-01,2016-01-01,14.940544008525206,0.5011130910815156
CBOE,2016-01-01,2016-06-01,-1.5352773412436034,0.383427040297224
CBOE,2016-06-01,2017-01-01,15.345462364819902,0.4587049629896187
CBOE,2017-01-01,2017-06-01,13.774899939238495,0.8528801818046903
CBOE,2017-06-01,2018-01-01,39.28205873561475,0.5082281933574551
CBOE,2018-01-01,2018-06-01,-20.534013601716097,0.5895434107881239
CBOE,2018-06-01,2019-01-01,2.724645996292182,0.4085351198136161
CBOE,2019-01-01,2019-06-01,9.963828532291066,0.2175751008885853
CBOE,2019-06-01,2020-01-01,4.917961009294025,0.244276592146561
CBOE,2020-01-01,2020-06-01,-6.436245716802944,0.8344453592516766
CBOE,2020-06-01,2021-01-01,-21.475334280684542,0.473667523994185
CBOE,2021-01-01,2021-06-01,13.138604346883385,0.535939367826184
CBOE,2021-06-01,2022-01-01,9.165779472111623,0.7137457918304334
CBOE,2022-01-01,2022-06-01,-2.3578803385194114,0.6632325882492673
CBOE,2022-06-01,2023-01-01,13.530697769853969,0.4428277338419969
CBOE,2023-01-01,2023-06-01,-0.10393339883317143,0.3285488266572877
CBOE,2023-06-01,2024-01-01,28.204745090052683,0.14026040831063982
CBOE,2024-01-01,2024-06-01,-7.144610691405202,-0.1685803892964792
CBOE,2024-06-01,2024-12-24,13.871856705324742,-0.6769186465901387
CBRE,2009-01-01,2009-06-01,84.17034946545083,3.3774593984845334
CBRE,2009-06-01,2010-01-01,15.544921159483494,2.5170290716833357
CBRE,2010-01-01,2010-06-01,21.24483934474103,2.1404699106095624
CBRE,2010-06-01,2011-01-01,7.876912103899837,1.5893208280359474
CBRE,2011-01-01,2011-06-01,16.04202368013862,1.545320713526862
CBRE,2011-06-01,2012-01-01,-32.44625932658604,1.7902577971151756
CBRE,2012-01-01,2012-06-01,-2.8216709599246244,2.092968404206128
CBRE,2012-06-01,2013-01-01,7.541358625926382,1.7401806400289062
CBRE,2013-01-01,2013-06-01,-3.0252092906577897,1.4690188334055185
CBRE,2013-06-01,2014-01-01,-4.5543050593518775,1.4110945704178448
CBRE,2014-01-01,2014-06-01,8.466888392487988,0.9639842948984846
CBRE,2014-06-01,2015-01-01,5.961573053998647,1.103504259461917
CBRE,2015-01-01,2015-06-01,8.41075626100419,0.9913708487691787
CBRE,2015-06-01,2016-01-01,-6.124883052579708,1.2419780763931805
CBRE,2016-01-01,2016-06-01,-19.550858311276002,1.8265960617975046
CBRE,2016-06-01,2017-01-01,-8.671030016225274,2.097670127338533
CBRE,2017-01-01,2017-06-01,-0.3079188985902661,1.7721099284845374
CBRE,2017-06-01,2018-01-01,8.30228124231763,1.3906022325211425
CBRE,2018-01-01,2018-06-01,3.669618567111833,0.9025200432093486
CBRE,2018-06-01,2019-01-01,-3.9501852192090574,1.0771163638509815
CBRE,2019-01-01,2019-06-01,3.3765765997823074,1.1960763770015748
CBRE,2019-06-01,2020-01-01,7.546747683434631,1.4159557192080945
CBRE,2020-01-01,2020-06-01,-20.072091914005565,1.2822683080146204
CBRE,2020-06-01,2021-01-01,10.12709810853082,1.396614333150409
CBRE,2021-01-01,2021-06-01,37.942082433075164,0.9406599887627911
CBRE,2021-06-01,2022-01-01,2.9365157522127596,1.3488412791858346
CBRE,2022-01-01,2022-06-01,-11.506489611312812,1.049841368744852
CBRE,2022-06-01,2023-01-01,5.010326230101997,1.2003280962610487
CBRE,2023-01-01,2023-06-01,-17.252580644238435,1.454800786615629
CBRE,2023-06-01,2024-01-01,8.796516113048533,1.295704954613911
CBRE,2024-01-01,2024-06-01,-17.861003052000992,1.1761371107312601
CBRE,2024-06-01,2024-12-24,39.920771086781734,0.657998186209311
CDW,2013-06-01,2014-01-01,18.628653055820486,0.6926791890421319
CDW,2014-01-01,2014-06-01,20.522119480151744,1.1354156921353569
CDW,2014-06-01,2015-01-01,12.735122510640277,0.99587792957232
CDW,2015-01-01,2015-06-01,4.554464089810502,0.756475775707145
CDW,2015-06-01,2016-01-01,17.01741595240711,0.9129616942832838
CDW,2016-01-01,2016-06-01,-0.13636068560047576,1.1084895659516085
CDW,2016-06-01,2017-01-01,16.58645813985638,0.9506682360940558
CDW,2017-01-01,2017-06-01,10.997979901454954,1.0889178510821336
CDW,2017-06-01,2018-01-01,-1.7103547997350503,1.6804454657270553
CDW,2018-01-01,2018-06-01,15.244724069794916,0.7080142723536998
CDW,2018-06-01,2019-01-01,11.159517900003475,1.2077985837521186
CDW,2019-01-01,2019-06-01,14.869388037346242,1.0771688996627067
CDW,2019-06-01,2020-01-01,23.60330385773549,1.2009534731664608
CDW,2020-01-01,2020-06-01,-14.388645814014254,1.1659435085877792
CDW,2020-06-01,2021-01-01,-11.718670970279366,1.3213004200045517
CDW,2021-01-01,2021-06-01,11.671261890244963,1.3172503459753466
CDW,2021-06-01,2022-01-01,7.776634671147956,1.3245412548873907
CDW,2022-01-01,2022-06-01,0.22843507130150975,1.112640569574839
CDW,2022-06-01,2023-01-01,12.106816115037432,1.0838586509641583
CDW,2023-01-01,2023-06-01,-13.45662018401094,1.0406182003788325
CDW,2023-06-01,2024-01-01,20.76763959324817,0.7639667477944956
CDW,2024-01-01,2024-06-01,-10.210138076143311,1.131773161303512
CDW,2024-06-01,2024-12-24,-33.754274841590956,0.9295320777103124
CE,2009-01-01,2009-06-01,65.70141659374224,1.8327498587156306
CE,2009-06-01,2010-01-01,16.164190206336357,1.7194501551426753
CE,2010-01-01,2010-06-01,-8.183655757755021,1.6596992056997384
CE,2010-06-01,2011-01-01,20.133628051936682,1.7573463207353637
CE,2011-01-01,2011-06-01,11.859605301611758,1.9408460206523412
CE,2011-06-01,2012-01-01,-2.688788962354531,1.9249413989552686
CE,2012-01-01,2012-06-01,-17.79219013882367,2.225149540156773
CE,2012-06-01,2013-01-01,2.371639863832776,1.3934500172991602
CE,2013-01-01,2013-06-01,-16.54162359463645,2.00689768452508
CE,2013-06-01,2014-01-01,-0.6541296847019371,1.1228876211811198
CE,2014-01-01,2014-06-01,8.459549421921643,1.2882570447448412
CE,2014-06-01,2015-01-01,-13.112944265598573,1.3508938119178868
CE,2015-01-01,2015-06-01,14.269098946924816,0.745073541915929
CE,2015-06-01,2016-01-01,2.351514587770307,1.252400725835819
CE,2016-01-01,2016-06-01,1.4946704828030164,1.3835839080942702
CE,2016-06-01,2017-01-01,3.3381410543847405,1.522638235616072
CE,2017-01-01,2017-06-01,-0.5817287161981906,1.6342605353553818
CE,2017-06-01,2018-01-01,10.944237079498569,1.2425007135352872
CE,2018-01-01,2018-06-01,7.455507906980167,0.9449057207423837
CE,2018-06-01,2019-01-01,-12.861336214155408,0.9895168864038345
CE,2019-01-01,2019-06-01,-7.9205304238022105,1.4828641126969768
CE,2019-06-01,2020-01-01,6.748432938202306,1.2474054871043228
CE,2020-01-01,2020-06-01,-17.535713240898094,1.2458206520281296
CE,2020-06-01,2021-01-01,21.964437580646816,1.1001421169641694
CE,2021-01-01,2021-06-01,23.125883131581872,0.8807297969594207
CE,2021-06-01,2022-01-01,-16.48463816854307,1.2776849370300338
CE,2022-01-01,2022-06-01,5.35098952321744,0.8228618739937197
CE,2022-06-01,2023-01-01,-22.79030411513224,1.4229880929956014
CE,2023-01-01,2023-06-01,-8.532359566308127,1.5811479026582294
CE,2023-06-01,2024-01-01,32.72145866153073,1.3129993808154323
CE,2024-01-01,2024-06-01,-12.68231346974963,1.0964644406278896
CE,2024-06-01,2024-12-24,-62.0573380622383,0.5699479568882081
COR,2009-01-01,2009-06-01,5.753161636937341,0.4859267159434653
COR,2009-06-01,2010-01-01,29.509237812472826,0.5354790901115419
COR,2010-01-01,2010-06-01,20.07584170749938,0.6877933717509246
COR,2010-06-01,2011-01-01,-0.6515240728813918,0.6882934597200314
COR,2011-01-01,2011-06-01,16.907885457458242,0.6966082405706847
COR,2011-06-01,2012-01-01,-4.652113116000772,0.7877956477150554
COR,2012-01-01,2012-06-01,-4.10756612959052,0.5952350777451159
COR,2012-06-01,2013-01-01,13.147978932007014,0.5929836124376747
COR,2013-01-01,2013-06-01,17.939661113045588,0.6449981391328855
COR,2013-06-01,2014-01-01,24.37691805389243,0.7908918086971352
COR,2014-01-01,2014-06-01,0.46404814052977184,0.995262289540988
COR,2014-06-01,2015-01-01,19.211176249005536,0.6782608053756557
COR,2015-01-01,2015-06-01,24.34857500007272,0.590037890536339
COR,2015-06-01,2016-01-01,-6.019498044385307,0.5851294864821627
COR,2016-01-01,2016-06-01,-28.075446243090095,0.6651907307227868
COR,2016-06-01,2017-01-01,-2.0622371948005247,0.9470389289474614
COR,2017-01-01,2017-06-01,6.578040585187675,0.9237145209510507
COR,2017-06-01,2018-01-01,-11.95026622614217,1.161348478815242
COR,2018-01-01,2018-06-01,-12.062700551050776,1.0718303694185716
COR,2018-06-01,2019-01-01,-4.136001192317083,0.7585360098416072
COR,2019-01-01,2019-06-01,-3.292132769508041,0.8986833174587545
COR,2019-06-01,2020-01-01,-8.199790660726192,0.8276612708309924
COR,2020-01-01,2020-06-01,18.863642285603795,0.9658565206642871
COR,2020-06-01,2021-01-01,-11.50995150468361,0.6574285366479597
COR,2021-01-01,2021-06-01,12.710916213683124,0.49216826627567534
COR,2021-06-01,2022-01-01,6.676387519076139,0.7753913446309731
COR,2022-01-01,2022-06-01,20.613086229432465,0.4923541218248745
COR,2022-06-01,2023-01-01,12.557462289530047,0.4844234099532695
COR,2023-01-01,2023-06-01,-0.5921660669613704,0.2569290306993947
COR,2023-06-01,2024-01-01,13.313880043654608,0.13488837595546602
COR,2024-01-01,2024-06-01,4.383382561644348,-0.08184051312147919
COR,2024-06-01,2024-12-24,-7.206945012102325,0.17571049594160715
CNC,2009-01-01,2009-06-01,-9.181583246956158,0.7654327431703227
CNC,2009-06-01,2010-01-01,7.9689492678323095,0.5394251197577786
CNC,2010-01-01,2010-06-01,7.62029509002398,0.8695140107330974
CNC,2010-06-01,2011-01-01,-0.6183407226466038,0.8088506727214746
CNC,2011-01-01,2011-06-01,24.220028154198182,1.5146553420453601
CNC,2011-06-01,2012-01-01,21.14725421675275,1.2032822346812526
CNC,2012-01-01,2012-06-01,-13.223492155321996,1.6413120765825027
CNC,2012-06-01,2013-01-01,7.131292749515067,0.935861165580105
CNC,2013-01-01,2013-06-01,3.123116651043425,1.441210725515742
CNC,2013-06-01,2014-01-01,9.432446015575692,0.8826221035383092
CNC,2014-01-01,2014-06-01,21.664183552847,0.910437484161714
CNC,2014-06-01,2015-01-01,28.762291894051756,1.2142249310474376
CNC,2015-01-01,2015-06-01,43.0444665941744,0.8841217785130842
CNC,2015-06-01,2016-01-01,-9.719469854107997,1.1101424271008509
CNC,2016-01-01,2016-06-01,-9.940488868865035,1.3529588305188687
CNC,2016-06-01,2017-01-01,-17.060129665323508,0.9615972406170062
CNC,2017-01-01,2017-06-01,17.797697181512028,1.5263846913226087
CNC,2017-06-01,2018-01-01,23.3712202184157,1.0750010860167103
CNC,2018-01-01,2018-06-01,13.122237460843577,0.8466113220229119
CNC,2018-06-01,2019-01-01,8.808745085788937,1.2296335977757944
CNC,2019-01-01,2019-06-01,-7.288866763948768,0.9806472637687932
CNC,2019-06-01,2020-01-01,1.2467600109723271,1.1479739525715775
CNC,2020-01-01,2020-06-01,13.299696117256232,1.1350316882418143
CNC,2020-06-01,2021-01-01,-30.61008009359004,0.958837829978716
CNC,2021-01-01,2021-06-01,13.799516867172567,0.30971563637088884
CNC,2021-06-01,2022-01-01,2.476474912687097,0.7413642869174542
CNC,2022-01-01,2022-06-01,6.676688001568219,0.599854162464899
CNC,2022-06-01,2023-01-01,3.461605329575905,0.5952799474180703
CNC,2023-01-01,2023-06-01,-26.611689994648565,0.5790899609202783
CNC,2023-06-01,2024-01-01,6.36082813125733,0.34258515514781357
CNC,2024-01-01,2024-06-01,-14.828502710605278,0.45896685176792307
CNC,2024-06-01,2024-12-24,-22.15359904066712,0.15953341876128274
CNP,2009-01-01,2009-06-01,-18.261965694869087,0.6013965703145999
CNP,2009-06-01,2010-01-01,36.194655712452665,0.513091677393923
CNP,2010-01-01,2010-06-01,-1.3147314432376165,0.8447084895947748
CNP,2010-06-01,2011-01-01,6.932430633866245,0.8265261304937168
CNP,2011-01-01,2011-06-01,21.903720067895406,0.789255570549725
CNP,2011-06-01,2012-01-01,9.982887699849286,0.7875668089387725
CNP,2012-01-01,2012-06-01,2.4462011484401915,0.4366978192726968
CNP,2012-06-01,2013-01-01,-8.632435063078132,0.5988278551982691
CNP,2013-01-01,2013-06-01,11.304013973248768,0.7849052892525573
CNP,2013-06-01,2014-01-01,-10.182132557376091,0.9313362383987565
CNP,2014-01-01,2014-06-01,5.448514412365215,0.47814589838413196
CNP,2014-06-01,2015-01-01,-7.7206692546737665,0.9936245966948577
CNP,2015-01-01,2015-06-01,-14.944058097441367,0.9763344225463922
CNP,2015-06-01,2016-01-01,-4.278547071485132,0.7609526636850042
CNP,2016-01-01,2016-06-01,23.245204082662116,0.8336766118888608
CNP,2016-06-01,2017-01-01,6.5671157246800425,0.7406736863898293
CNP,2017-01-01,2017-06-01,14.570930550816577,0.6831712762268037
CNP,2017-06-01,2018-01-01,-3.4943803432698495,0.2474212519558903
CNP,2018-01-01,2018-06-01,-8.026508661747854,0.5272727013640279
CNP,2018-06-01,2019-01-01,12.888488678589002,0.27025816647980716
CNP,2019-01-01,2019-06-01,-0.7710724924094317,0.26664765111346533
CNP,2019-06-01,2020-01-01,-11.691413117549018,0.4483726027303648
CNP,2020-01-01,2020-06-01,-22.90707892478582,1.378684938919995
CNP,2020-06-01,2021-01-01,4.9596330667752575,0.7207500870671628
CNP,2021-01-01,2021-06-01,9.347328078432579,0.7353014093014985
CNP,2021-06-01,2022-01-01,4.424437408088197,0.6020532811845324
CNP,2022-01-01,2022-06-01,23.168503756608544,0.4220338633538485
CNP,2022-06-01,2023-01-01,-2.2336035897437814,0.6622285281450949
CNP,2023-01-01,2023-06-01,-10.671442498399347,0.5598962671335389
CNP,2023-06-01,2024-01-01,-8.062887677717985,0.6317631069875407
CNP,2024-01-01,2024-06-01,-0.2744339058568128,0.2812976032225428
CNP,2024-06-01,2024-12-24,-2.8666401813405336,0.17853592748532626
CF,2009-01-01,2009-06-01,49.205547736943316,0.8390639897355054
CF,2009-06-01,2010-01-01,-7.382043419358176,1.1340211227894774
CF,2010-01-01,2010-06-01,-21.96761960788814,1.100966716225741
CF,2010-06-01,2011-01-01,85.80281412748285,1.1221023307835565
CF,2011-01-01,2011-06-01,4.609463637806024,1.2749822542966154
CF,2011-06-01,2012-01-01,3.919244122840672,1.2774179450201544
CF,2012-01-01,2012-06-01,5.77982876659611,2.0744144886072142
CF,2012-06-01,2013-01-01,10.954330834130003,1.2854273992559109
CF,2013-01-01,2013-06-01,-17.826137781414744,0.8970613793029106
CF,2013-06-01,2014-01-01,11.06213486539638,0.7994914919835674
CF,2014-01-01,2014-06-01,-0.3396295627222763,1.0667346310727601
CF,2014-06-01,2015-01-01,7.365500498568997,0.7781559217227831
CF,2015-01-01,2015-06-01,12.912338410719371,0.8293876637373813
CF,2015-06-01,2016-01-01,-31.68151532543986,0.9726975091423244
CF,2016-01-01,2016-06-01,-35.485835704472066,1.2078161855017473
CF,2016-06-01,2017-01-01,4.778515131514505,1.860461523835201
CF,2017-01-01,2017-06-01,-27.71186905183315,1.9498285999110745
CF,2017-06-01,2018-01-01,43.513700582456124,1.7521464333600285
CF,2018-01-01,2018-06-01,-6.1803164044916326,1.0385007289515216
CF,2018-06-01,2019-01-01,20.140616868428957,1.2830412656153087
CF,2019-01-01,2019-06-01,-17.86048761122926,1.7331435628503353
CF,2019-06-01,2020-01-01,-0.10883545845820919,0.9457340973723838
CF,2020-01-01,2020-06-01,-27.221664192402734,1.2263633500168565
CF,2020-06-01,2021-01-01,10.704210515728345,0.9849650303751771
CF,2021-01-01,2021-06-01,31.639157027682504,0.9900903633487662
CF,2021-06-01,2022-01-01,9.970922622284586,1.4677222794058709
CF,2022-01-01,2022-06-01,41.397963294590895,0.3754946695378974
CF,2022-06-01,2023-01-01,-6.796755518455992,0.6804420746520343
CF,2023-01-01,2023-06-01,-33.096342718513384,0.45892099187368185
CF,2023-06-01,2024-01-01,23.105537001353085,0.6377750194522248
CF,2024-01-01,2024-06-01,-9.720546811572872,0.5772127198582859
CF,2024-06-01,2024-12-24,-1.213714348866172,0.3022469432056442
CRL,2009-01-01,2009-06-01,15.894321263025512,0.68803386211135
CRL,2009-06-01,2010-01-01,-7.429618321491122,0.8048112172939245
CRL,2010-01-01,2010-06-01,3.8668821881186926,0.8213744072348901
CRL,2010-06-01,2011-01-01,-6.6109632795341,0.7509190357219934
CRL,2011-01-01,2011-06-01,3.3204295053016164,0.8099005145683363
CRL,2011-06-01,2012-01-01,-23.371122988128114,1.0905800105692147
CRL,2012-01-01,2012-06-01,16.679997981534637,1.383326985310486
CRL,2012-06-01,2013-01-01,3.9857596709438425,1.0061236076234235
CRL,2013-01-01,2013-06-01,-0.706812759038689,1.2666613417733117
CRL,2013-06-01,2014-01-01,14.44012191992122,0.8492558632813829
CRL,2014-01-01,2014-06-01,-4.252897520366838,1.116371228316278
CRL,2014-06-01,2015-01-01,13.729315202954469,0.7562676928894618
CRL,2015-01-01,2015-06-01,11.35532006804334,0.7842816662498998
CRL,2015-06-01,2016-01-01,14.484885832478893,1.0907703941575948
CRL,2016-01-01,2016-06-01,7.108595232933357,0.7839407059936421
CRL,2016-06-01,2017-01-01,-20.916675092693822,1.3749218245730608
CRL,2017-01-01,2017-06-01,14.340473856079772,1.020380206079278
CRL,2017-06-01,2018-01-01,5.275175506449841,1.2053380600675367
CRL,2018-01-01,2018-06-01,-3.752850033668664,0.8973768821233229
CRL,2018-06-01,2019-01-01,17.041302174503244,1.384141541552427
CRL,2019-01-01,2019-06-01,-0.7899491700096437,1.5581297890932269
CRL,2019-06-01,2020-01-01,1.8476956813925547,1.265257040379532
CRL,2020-01-01,2020-06-01,24.132065831914133,1.1578546798170413
CRL,2020-06-01,2021-01-01,18.8463612481037,0.8765872955429098
CRL,2021-01-01,2021-06-01,15.779792255196355,1.2966243237990047
CRL,2021-06-01,2022-01-01,1.6146155956601742,0.8609064391878946
CRL,2022-01-01,2022-06-01,-16.18736045720335,1.3874877617906358
CRL,2022-06-01,2023-01-01,1.8185458600998459,1.0590524334108813
CRL,2023-01-01,2023-06-01,-22.59319825061938,1.3824299657589876
CRL,2023-06-01,2024-01-01,5.372159167417383,1.2622172122228854
CRL,2024-01-01,2024-06-01,-26.171871505412078,1.6429553197864244
CRL,2024-06-01,2024-12-24,-25.57591354990872,1.395507083098258
SCHW,2009-01-01,2009-06-01,12.592385490180598,1.7036941314854666
SCHW,2009-06-01,2010-01-01,-18.195514069738532,1.1652482118366105
SCHW,2010-01-01,2010-06-01,-12.965855918342918,1.055886182419287
SCHW,2010-06-01,2011-01-01,-9.712660766705916,1.0170079637330385
SCHW,2011-01-01,2011-06-01,-6.817708824441445,1.571965703874553
SCHW,2011-06-01,2012-01-01,-27.525302478666873,1.3913320029137075
SCHW,2012-01-01,2012-06-01,4.227384940254504,1.5648146461716739
SCHW,2012-06-01,2013-01-01,3.801161148674815,1.3776904045643625
SCHW,2013-01-01,2013-06-01,12.495481231330015,1.7538469283726132
SCHW,2013-06-01,2014-01-01,17.262069976852064,1.2274531309513041
SCHW,2014-01-01,2014-06-01,-11.754250099048283,1.9805546018966065
SCHW,2014-06-01,2015-01-01,8.220497514967773,1.625227829199299
SCHW,2015-01-01,2015-06-01,1.4812847610257873,1.148238613172752
SCHW,2015-06-01,2016-01-01,9.704648442808189,1.4162361030926354
SCHW,2016-01-01,2016-06-01,-10.968958886796258,1.8661301832482469
SCHW,2016-06-01,2017-01-01,16.021522330934438,1.9590312951891822
SCHW,2017-01-01,2017-06-01,-21.253073432970147,2.854862042702596
SCHW,2017-06-01,2018-01-01,17.909411052537408,1.218526535767876
SCHW,2018-01-01,2018-06-01,9.332333373250774,1.3352792648244127
SCHW,2018-06-01,2019-01-01,-16.38139541129646,1.161690641469958
SCHW,2019-01-01,2019-06-01,-10.539195456401767,1.2373227522395915
SCHW,2019-06-01,2020-01-01,-8.657179601290997,1.3864872089869016
SCHW,2020-01-01,2020-06-01,-16.522732633520285,1.1302183992189336
SCHW,2020-06-01,2021-01-01,25.68171946729057,0.9129440859112551
SCHW,2021-01-01,2021-06-01,27.411722872533698,1.0991522952003232
SCHW,2021-06-01,2022-01-01,-6.4036090277736,1.4621620075817052
SCHW,2022-01-01,2022-06-01,-1.9419498595446605,1.132829414703776
SCHW,2022-06-01,2023-01-01,25.072179195184816,0.8240441870510959
SCHW,2023-01-01,2023-06-01,-47.39277838023202,1.3384273607279202
SCHW,2023-06-01,2024-01-01,16.15955515973564,1.3217625617346886
SCHW,2024-01-01,2024-06-01,-3.0743063665780195,0.7723326229399174
SCHW,2024-06-01,2024-12-24,-5.599270778805973,0.5961249439833186
CHTR,2010-01-01,2010-06-01,3.8809691856659683,0.2655486649576832
CHTR,2010-06-01,2011-01-01,5.2206225025921515,0.18273702388723154
CHTR,2011-01-01,2011-06-01,45.78375700344539,0.4758232730745544
CHTR,2011-06-01,2012-01-01,4.992306107064894,1.0543638688180375
CHTR,2012-01-01,2012-06-01,7.127332108519827,0.8907856518084112
CHTR,2012-06-01,2013-01-01,14.488326796531151,0.8496929008472001
CHTR,2013-01-01,2013-06-01,31.031341627707327,1.075591211028606
CHTR,2013-06-01,2014-01-01,13.742067127650435,0.6915514747694697
CHTR,2014-01-01,2014-06-01,2.4542739034086627,0.7509198975576159
CHTR,2014-06-01,2015-01-01,5.675528726634566,1.0863435714995986
CHTR,2015-01-01,2015-06-01,5.101615105437254,0.976884858378638
CHTR,2015-06-01,2016-01-01,5.308411761029699,0.9677543752958677
CHTR,2016-01-01,2016-06-01,23.72375106115553,1.0290889470601947
CHTR,2016-06-01,2017-01-01,19.606335263426903,1.0489141935276984
CHTR,2017-01-01,2017-06-01,15.213746312340081,0.7635069092331
CHTR,2017-06-01,2018-01-01,-10.419763269003905,0.705744870277244
CHTR,2018-01-01,2018-06-01,-26.474951726267516,0.7075513495781547
CHTR,2018-06-01,2019-01-01,18.22950182888981,1.1028139831458206
CHTR,2019-01-01,2019-06-01,22.41576705095606,0.832802383466347
CHTR,2019-06-01,2020-01-01,16.539640599707454,0.6349776580032964
CHTR,2020-01-01,2020-06-01,14.917718051713459,0.7571418141103006
CHTR,2020-06-01,2021-01-01,7.676811833682551,0.6326099440467411
CHTR,2021-01-01,2021-06-01,-5.033324709329802,0.8485739738483513
